0.6631,589.8327,0.6631,190.4721,0.6631,207.7844,0.6631,203.0176,0.6631,190.3655,0.6631,164.8247,0.6631,513.6948,0.6631,185.3885,0.6631,164.8167,0.6631,235.6072,0.6631,162.6422,0.6631,204.0058,0.6631,222.0857,0.6631,205.637,0.6631,387.5735,0.6631,208.843,0.6631,181.7121,0.6631,198.6093,0.6631,205.9427,0.6631,160.8235,0.6631,215.1076,0.6631,315.5132,0.6631,220.2528,0.6631,190.7018,0.6631,194.688,0.6631,205.6644,0.6631,204.1526,0.6631,183.3366,0.6631,258.9028,0.6631,195.43,0.6631,213.0426,0.6631,193.6288,0.6631,218.5024,0.6631,210.5873,0.6631,231.8306,0.6631,245.2963,0.6631,199.2269,0.6631,237.4055,0.6631,183.8433,0.6631,221.8858,0.6631,197.6313,0.6631,173.1471,0.6631,239.0374,0.6631,232.7617,0.6631,176.4049,0.6631,169.9403,0.6631,181.9861,0.6631,323.7528,0.6631,211.1048,0.6631,190.4864,0.6631,180.0913,0.6631,235.1331,0.6631,201.3008,0.6631,174.5647,0.6631,172.1355,0.6631,224.9731,0.6631,212.6388,0.6631,168.4376,0.6631,210.9523,0.6631,182.3379,0.6631,375.3188,0.6631,194.369,0.6631,186.9373,0.6631,184.7964,0.6631,171.6354,0.6631,190.7348,0.6631,217.4741,0.6631,203.1779,0.6631,189.2322,0.6631,179.5961,0.6631,160.0865,0.6631,192.9198,0.6631,190.8743,0.6631,183.4812,0.6631,220.8372,0.6631,236.8556,0.6631,175.0458,0.6631,279.0133,0.6631,173.5374,0.6631,181.3784,0.6631,230.0242,0.6631,175.175,0.6631,184.5846,0.6631,220.5363,0.6631,247.6662,0.6631,200.0806,0.6631,176.8532,0.6631,213.5551,0.6631,219.7268,0.6631,174.6173,0.6631,353.1922,0.6631,183.7999,0.6631,197.8058,0.6631,195.1814,0.6631,168.4505,0.6631,269.2974,0.6631,183.0694,0.6631,194.766,0.6631,305.9795,0.6631,221.6354
0.7294,571.8688,0.7294,200.2468,0.7294,204.3959,0.7294,210.1471,0.7294,194.4641,0.7294,164.6911,0.7294,406.9967,0.7294,186.1622,0.7294,166.5177,0.7294,239.8382,0.7294,160.6516,0.7294,216.1941,0.7294,233.5495,0.7294,210.9229,0.7294,330.5922,0.7294,221.1631,0.7294,180.9232,0.7294,197.9124,0.7294,204.8249,0.7294,161.1071,0.7294,219.2152,0.7294,308.8779,0.7294,227.7024,0.7294,187.3263,0.7294,189.5288,0.7294,205.9891,0.7294,206.2405,0.7294,185.8448,0.7294,278.9119,0.7294,195.5374,0.7294,222.9577,0.7294,195.2697,0.7294,217.1258,0.7294,208.6,0.7294,227.976,0.7294,247.9148,0.7294,182.9597,0.7294,241.1634,0.7294,184.3215,0.7294,225.6339,0.7294,198.9361,0.7294,178.0456,0.7294,247.8357,0.7294,232.8238,0.7294,183.0973,0.7294,172.0353,0.7294,184.0996,0.7294,350.226,0.7294,213.6276,0.7294,186.4433,0.7294,181.1666,0.7294,224.5826,0.7294,198.7538,0.7294,173.4295,0.7294,170.4341,0.7294,221.0869,0.7294,229.3913,0.7294,166.3806,0.7294,213.7333,0.7294,179.6973,0.7294,306.5804,0.7294,190.1131,0.7294,185.5606,0.7294,190.9995,0.7294,171.5164,0.7294,202.3507,0.7294,205.5773,0.7294,201.4073,0.7294,188.6982,0.7294,182.6619,0.7294,157.2397,0.7294,192.426,0.7294,192.9452,0.7294,178.362,0.7294,210.165,0.7294,250.764,0.7294,171.6906,0.7294,322.5194,0.7294,176.9545,0.7294,175.5935,0.7294,237.9045,0.7294,176.439,0.7294,177.9865,0.7294,225.5075,0.7294,260.6494,0.7294,226.1487,0.7294,178.0152,0.7294,223.4812,0.7294,218.9882,0.7294,170.911,0.7294,286.2685,0.7294,177.2053,0.7294,200.588,0.7294,192.8572,0.7294,168.0079,0.7294,286.7796,0.7294,182.921,0.7294,194.1629,0.7294,248.4969,0.7294,224.5247
0.7957,537.1266,0.7957,210.3733,0.7957,208.5405,0.7957,208.7782,0.7957,194.9418,0.7957,163.0459,0.7957,347.9112,0.7957,184.7073,0.7957,168.6857,0.7957,260.9685,0.7957,158.458,0.7957,220.3881,0.7957,257.2061,0.7957,209.4039,0.7957,275.2689,0.7957,235.3138,0.7957,176.7841,0.7957,194.0903,0.7957,215.3482,0.7957,159.3073,0.7957,223.8,0.7957,328.4321,0.7957,237.0836,0.7957,186.9727,0.7957,184.3212,0.7957,206.5573,0.7957,208.7399,0.7957,184.9709,0.7957,283.4537,0.7957,197.1235,0.7957,225.441,0.7957,196.0605,0.7957,220.0512,0.7957,211.9609,0.7957,226.3826,0.7957,255.7059,0.7957,178.2069,0.7957,240.1289,0.7957,188.5649,0.7957,238.8994,0.7957,200.4847,0.7957,173.7981,0.7957,254.8945,0.7957,237.7266,0.7957,199.9244,0.7957,171.9826,0.7957,181.6583,0.7957,351.9816,0.7957,218.871,0.7957,184.5795,0.7957,183.5253,0.7957,212.8716,0.7957,193.1208,0.7957,174.7077,0.7957,170.8394,0.7957,213.6671,0.7957,237.8253,0.7957,166.6798,0.7957,211.1865,0.7957,177.1531,0.7957,277.6992,0.7957,185.4501,0.7957,182.0379,0.7957,201.7581,0.7957,169.2395,0.7957,247.8095,0.7957,202.6425,0.7957,198.0609,0.7957,199.1419,0.7957,187.5104,0.7957,156.0642,0.7957,192.8249,0.7957,188.3373,0.7957,177.0293,0.7957,197.39,0.7957,257.6193,0.7957,168.99,0.7957,401.1585,0.7957,181.7758,0.7957,172.1827,0.7957,245.4231,0.7957,171.1211,0.7957,177.4531,0.7957,220.2359,0.7957,259.5513,0.7957,251.5133,0.7957,188.5346,0.7957,231.931,0.7957,236.2142,0.7957,165.6079,0.7957,226.6952,0.7957,174.0016,0.7957,197.0005,0.7957,191.7216,0.7957,168.8271,0.7957,286.9609,0.7957,182.3966,0.7957,191.8371,0.7957,223.4572,0.7957,223.5369
0.862,522.4095,0.862,209.5984,0.862,205.7319,0.862,211.6379,0.862,197.5069,0.862,160.5913,0.862,318.1345,0.862,183.523,0.862,169.6808,0.862,287.3866,0.862,160.1005,0.862,222.9501,0.862,312.468,0.862,207.5102,0.862,233.5287,0.862,233.9185,0.862,174.3962,0.862,192.2497,0.862,205.0504,0.862,157.9204,0.862,225.8524,0.862,349.0275,0.862,236.3751,0.862,183.0936,0.862,182.3271,0.862,207.894,0.862,213.6099,0.862,190.2387,0.862,283.5728,0.862,191.2596,0.862,220.766,0.862,195.6115,0.862,220.1169,0.862,213.1498,0.862,224.1502,0.862,256.6304,0.862,171.2231,0.862,244.4758,0.862,190.5556,0.862,240.8445,0.862,195.9954,0.862,173.2112,0.862,259.1026,0.862,254.6776,0.862,234.8976,0.862,170.1201,0.862,179.4583,0.862,316.2687,0.862,212.8082,0.862,184.2905,0.862,185.7752,0.862,204.6366,0.862,193.1408,0.862,175.889,0.862,167.9029,0.862,209.5929,0.862,235.7915,0.862,166.6553,0.862,210.3347,0.862,177.6653,0.862,262.7825,0.862,182.3694,0.862,175.1961,0.862,207.3761,0.862,168.2991,0.862,314.6611,0.862,199.2036,0.862,197.5657,0.862,213.3669,0.862,196.8329,0.862,154.6942,0.862,193.324,0.862,188.3216,0.862,178.3115,0.862,185.4274,0.862,277.359,0.862,170.4594,0.862,485.2039,0.862,187.6145,0.862,172.9801,0.862,257.4538,0.862,169.3427,0.862,172.8508,0.862,220.1933,0.862,249.6298,0.862,247.422,0.862,204.4082,0.862,232.0196,0.862,272.8491,0.862,163.6968,0.862,199.0315,0.862,173.3976,0.862,194.0697,0.862,194.2859,0.862,166.6427,0.862,262.2218,0.862,176.776,0.862,191.6934,0.862,213.6758,0.862,224.9927
0.9283,503.3735,0.9283,206.8012,0.9283,204.4668,0.9283,217.8599,0.9283,210.2606,0.9283,159.4898,0.9283,304.1099,0.9283,187.9485,0.9283,169.0471,0.9283,365.9955,0.9283,159.2888,0.9283,224.1774,0.9283,399.5998,0.9283,205.144,0.9283,214.5012,0.9283,213.81,0.9283,175.9869,0.9283,185.1423,0.9283,210.6395,0.9283,161.194,0.9283,241.7055,0.9283,348.2096,0.9283,242.2851,0.9283,184.7223,0.9283,177.9328,0.9283,214.3456,0.9283,217.3329,0.9283,191.4295,0.9283,269.973,0.9283,189.2528,0.9283,225.7967,0.9283,192.2577,0.9283,224.882,0.9283,211.064,0.9283,228.4846,0.9283,251.7902,0.9283,167.7409,0.9283,254.3683,0.9283,194.8969,0.9283,257.6495,0.9283,197.3253,0.9283,173.1055,0.9283,268.9406,0.9283,287.6405,0.9283,286.1167,0.9283,166.153,0.9283,183.037,0.9283,267.9544,0.9283,202.4969,0.9283,178.9427,0.9283,181.4829,0.9283,207.0497,0.9283,190.0798,0.9283,181.0643,0.9283,162.9529,0.9283,209.8328,0.9283,223.4518,0.9283,163.5371,0.9283,209.7138,0.9283,179.291,0.9283,255.4883,0.9283,179.9206,0.9283,177.2106,0.9283,205.5706,0.9283,165.9191,0.9283,374.317,0.9283,201.0014,0.9283,198.8715,0.9283,229.5051,0.9283,201.2348,0.9283,153.2147,0.9283,190.5469,0.9283,188.1396,0.9283,174.9283,0.9283,180.874,0.9283,334.4587,0.9283,168.7634,0.9283,529.2628,0.9283,194.413,0.9283,171.2076,0.9283,296.4218,0.9283,163.7716,0.9283,170.4722,0.9283,213.0776,0.9283,240.8219,0.9283,226.0825,0.9283,225.9626,0.9283,230.0812,0.9283,320.2773,0.9283,162.9987,0.9283,190.8374,0.9283,170.6773,0.9283,189.172,0.9283,200.7398,0.9283,166.1366,0.9283,237.9783,0.9283,173.8963,0.9283,193.6021,0.9283,210.7033,0.9283,224.0291
0.9947,503.6778,0.9947,202.3883,0.9947,205.0911,0.9947,219.0911,0.9947,230.258,0.9947,156.9054,0.9947,303.6449,0.9947,186.3007,0.9947,170.2787,0.9947,452.0803,0.9947,156.3523,0.9947,229.7131,0.9947,477.3826,0.9947,202.0452,0.9947,200.212,0.9947,195.5539,0.9947,175.2341,0.9947,171.6121,0.9947,206.0051,0.9947,163.1483,0.9947,289.5933,0.9947,349.9747,0.9947,244.9597,,,0.9947,176.7807,0.9947,216.9226,0.9947,224.1217,0.9947,198.7024,0.9947,263.3202,0.9947,186.6697,0.9947,221.0461,0.9947,192.102,0.9947,233.0759,0.9947,205.2869,0.9947,225.5916,0.9947,254.1901,0.9947,166.0007,0.9947,251.0228,0.9947,196.8145,0.9947,269.5093,0.9947,196.7082,0.9947,175.4318,0.9947,272.8502,0.9947,326.4727,0.9947,335.0872,0.9947,167.3818,0.9947,182.4774,0.9947,238.196,0.9947,195.2837,0.9947,177.7103,0.9947,181.1319,0.9947,224.6528,0.9947,187.5021,0.9947,182.2915,0.9947,159.7493,0.9947,201.4474,0.9947,207.4113,0.9947,161.889,0.9947,209.6205,0.9947,184.7102,0.9947,256.8096,0.9947,172.9621,0.9947,180.9156,0.9947,201.7543,0.9947,167.5188,0.9947,370.5538,0.9947,195.3579,0.9947,202.6046,0.9947,234.4488,0.9947,212.3567,0.9947,152.7491,0.9947,184.9725,0.9947,188.6874,0.9947,173.2718,0.9947,175.7547,0.9947,442.3876,0.9947,165.6644,0.9947,510.0031,0.9947,199.0962,0.9947,166.3963,0.9947,361.6839,0.9947,161.013,0.9947,168.7151,0.9947,205.8148,0.9947,228.9256,0.9947,200.9755,0.9947,230.0107,0.9947,226.7885,0.9947,353.8323,0.9947,161.0608,0.9947,182.9028,0.9947,167.7651,0.9947,191.5012,0.9947,201.6602,0.9947,169.5054,0.9947,222.2251,0.9947,173.4481,0.9947,189.1143,0.9947,212.7294,0.9947,222.374
1.061,532.4113,1.061,197.513,1.061,219.8464,1.061,225.5774,1.061,266.4207,1.061,159.5843,1.061,288.9642,1.061,189.6011,1.061,166.0017,1.061,519.8299,1.061,157.5862,1.061,234.3729,1.061,526.9662,1.061,196.9337,1.061,190.8237,1.061,183.4836,1.061,176.3578,1.061,174.5241,1.061,206.4663,1.061,168.5304,1.061,355.5974,1.061,346.1879,1.061,258.1969,,,1.061,167.7074,1.061,230.1345,1.061,227.741,1.061,210.3294,1.061,256.902,,,1.061,217.7174,1.061,190.5112,1.061,246.094,1.061,202.9721,1.061,228.2322,1.061,265.1463,1.061,168.8368,1.061,264.0455,1.061,203.2188,1.061,270.0521,1.061,192.712,1.061,175.9574,1.061,266.1964,1.061,336.5668,1.061,354.4023,1.061,166.5362,1.061,182.6155,1.061,223.0299,1.061,189.5957,1.061,176.4399,1.061,184.1097,1.061,251.2241,1.061,183.3911,1.061,180.4714,1.061,158.986,1.061,198.119,1.061,198.7084,1.061,159.8924,1.061,209.4886,1.061,187.5814,1.061,251.5113,,,1.061,173.2338,1.061,192.8054,1.061,163.626,1.061,315.7903,1.061,189.5306,1.061,213.8163,1.061,220.784,1.061,225.869,1.061,150.8888,1.061,183.0284,1.061,188.3418,1.061,167.5356,1.061,171.8572,1.061,585.5806,1.061,165.1631,1.061,428.8718,1.061,199.5713,1.061,163.1539,1.061,449.8935,1.061,163.5661,1.061,167.9637,1.061,207.0796,1.061,220.9864,1.061,189.7961,1.061,220.0952,1.061,228.6397,1.061,345.9509,1.061,157.0996,1.061,174.4461,1.061,167.1016,1.061,185.6418,1.061,206.6556,1.061,172.1978,1.061,216.4114,1.061,178.3192,1.061,193.2453,1.061,210.9006,1.061,219.6446
1.1273,525.46,1.1273,191.1094,1.1273,239.3413,1.1273,230.7388,1.1273,285.8301,1.1273,158.1913,1.1273,280.5059,1.1273,189.5822,1.1273,163.373,1.1273,500.1732,1.1273,165.3397,1.1273,231.2186,1.1273,494.9559,1.1273,194.1885,1.1273,180.086,1.1273,181.3231,1.1273,173.7149,1.1273,160.9508,1.1273,206.1877,1.1273,187.8224,1.1273,400.3326,1.1273,344.4795,,,,,,,1.1273,237.2368,1.1273,232.9193,1.1273,241.1441,1.1273,246.3141,,,1.1273,208.5013,1.1273,192.3543,1.1273,276.7596,1.1273,200.0977,1.1273,233.3874,1.1273,288.3098,1.1273,166.7027,1.1273,263.6613,1.1273,204.4066,1.1273,263.9053,1.1273,200.4736,1.1273,173.0066,1.1273,280.1636,1.1273,323.9526,1.1273,334.011,1.1273,161.4107,1.1273,183.6735,1.1273,213.5868,1.1273,181.9086,,,1.1273,182.2513,1.1273,268.2149,1.1273,181.1879,1.1273,180.3454,,,1.1273,188.0763,1.1273,194.6891,1.1273,158.1096,1.1273,210.2027,,,1.1273,250.0099,,,1.1273,167.4313,1.1273,191.5054,1.1273,163.0066,1.1273,252.3383,1.1273,186.1443,1.1273,223.9623,1.1273,205.1223,1.1273,251.0098,1.1273,150.8699,1.1273,178.8366,1.1273,183.5194,1.1273,165.8329,1.1273,171.7397,1.1273,679.4553,1.1273,163.5715,1.1273,340.2069,1.1273,196.5182,1.1273,162.357,1.1273,505.1506,1.1273,160.7372,1.1273,168.2283,1.1273,209.9505,1.1273,215.6327,1.1273,189.3799,1.1273,205.1954,1.1273,235.9681,1.1273,307.4487,1.1273,158.5731,1.1273,175.9824,1.1273,169.0273,1.1273,184.517,1.1273,210.2312,1.1273,172.1578,1.1273,212.5196,1.1273,177.8398,1.1273,190.9564,1.1273,205.0533,1.1273,216.6279
1.1936,522.9793,1.1936,192.3121,1.1936,261.8999,1.1936,235.2343,1.1936,282.3639,1.1936,157.3664,1.1936,278.1427,1.1936,190.9678,1.1936,162.769,1.1936,462.8945,1.1936,181.4672,1.1936,235.9078,1.1936,407.1964,1.1936,189.5485,1.1936,178.2611,1.1936,176.3637,1.1936,170.3349,1.1936,160.651,1.1936,204.4669,1.1936,222.5396,1.1936,404.3651,1.1936,389.9273,,,,,,,1.1936,245.4951,1.1936,232.2335,1.1936,275.7087,1.1936,243.0953,,,1.1936,204.3118,1.1936,190.9991,1.1936,317.49,1.1936,197.2787,1.1936,221.7479,1.1936,309.973,1.1936,169.4188,1.1936,259.8393,1.1936,226.6976,1.1936,254.6706,1.1936,206.6892,1.1936,173.047,1.1936,301.4879,1.1936,282.4831,1.1936,291.3793,1.1936,163.7726,1.1936,183.0131,1.1936,210.1936,1.1936,175.6271,,,1.1936,181.9837,1.1936,265.6209,1.1936,175.0748,1.1936,183.5726,,,1.1936,188.4949,1.1936,191.2515,1.1936,154.9699,1.1936,211.8518,,,1.1936,245.9698,,,1.1936,160.6901,1.1936,190.2935,1.1936,160.7252,,,1.1936,186.142,1.1936,242.4573,1.1936,187.7821,1.1936,266.0846,1.1936,149.7126,1.1936,171.4615,1.1936,183.5581,1.1936,166.9579,1.1936,170.6303,1.1936,676.3045,1.1936,158.5379,1.1936,293.8542,1.1936,189.4315,1.1936,160.0703,1.1936,501.2106,1.1936,156.3734,1.1936,166.391,1.1936,211.1786,1.1936,211.239,1.1936,186.2484,1.1936,189.0708,1.1936,245.511,1.1936,256.0851,1.1936,160.1478,1.1936,171.6163,1.1936,171.7708,1.1936,182.9706,1.1936,211.2006,1.1936,172.8694,1.1936,211.2996,1.1936,176.1505,1.1936,189.2958,1.1936,199.186,1.1936,219.4782
1.2599,543.4449,1.2599,184.7032,1.2599,257.9682,1.2599,236.7152,,,1.2599,158.5683,1.2599,269.098,1.2599,193.4151,1.2599,165.9191,1.2599,416.7798,1.2599,193.7534,1.2599,237.9153,1.2599,328.9844,1.2599,188.9188,1.2599,177.407,1.2599,170.7146,1.2599,169.6318,1.2599,155.3596,1.2599,207.4616,1.2599,252.0221,,,1.2599,447.4502,,,,,,,1.2599,229.5962,1.2599,238.6743,1.2599,287.9737,1.2599,239.1073,,,1.2599,202.6936,1.2599,186.9691,1.2599,369.877,1.2599,192.2247,1.2599,225.5549,1.2599,328.4651,1.2599,175.0075,1.2599,256.0288,1.2599,274.0568,1.2599,248.0271,1.2599,201.3379,1.2599,181.4555,1.2599,323.3,1.2599,239.0925,1.2599,248.1834,1.2599,165.0915,1.2599,183.6559,1.2599,209.6601,1.2599,171.5006,,,1.2599,180.5079,1.2599,238.1301,1.2599,173.7939,1.2599,180.582,,,1.2599,188.4379,1.2599,189.7737,1.2599,152.3008,,,,,1.2599,249.401,,,,,1.2599,188.08,,,,,1.2599,183.7832,1.2599,243.2833,1.2599,182.6029,1.2599,258.9558,1.2599,147.7478,1.2599,166.8776,1.2599,181.6639,,,1.2599,168.4539,1.2599,578.991,1.2599,156.046,1.2599,271.3212,1.2599,187.3093,1.2599,158.2887,1.2599,431.8513,1.2599,153.9531,1.2599,167.55,1.2599,219.8974,1.2599,209.4436,1.2599,182.6813,1.2599,184.0479,1.2599,284.8986,1.2599,220.7416,1.2599,154.7005,1.2599,173.3524,1.2599,172.3927,1.2599,180.7984,1.2599,208.4091,1.2599,176.5241,1.2599,210.748,1.2599,172.376,1.2599,189.1037,1.2599,195.6844,1.2599,215.0477
1.3262,552.7472,1.3262,181.3968,1.3262,229.5878,1.3262,218.9379,,,1.3262,154.2229,1.3262,260.1105,1.3262,184.2433,1.3262,166.0358,1.3262,378.2476,1.3262,191.0501,1.3262,235.5789,1.3262,280.9499,1.3262,181.5486,1.3262,170.735,1.3262,167.242,1.3262,167.5188,1.3262,154.7892,1.3262,211.3935,1.3262,265.2464,,,1.3262,511.7063,,,,,,,1.3262,209.3181,1.3262,235.2867,1.3262,274.6791,1.3262,231.8191,,,1.3262,193.8221,,,1.3262,388.9136,,,1.3262,225.2316,1.3262,338.7249,1.3262,176.8669,1.3262,259.0562,1.3262,345.9442,1.3262,236.5675,1.3262,194.182,1.3262,186.6499,1.3262,314.395,1.3262,205.5168,1.3262,224.3716,1.3262,160.4015,1.3262,183.2758,1.3262,205.5252,,,,,1.3262,179.0643,1.3262,207.1176,1.3262,170.9348,1.3262,181.7663,,,1.3262,188.8872,1.3262,185.4729,,,,,,,1.3262,244.851,,,,,1.3262,187.4172,,,,,,,1.3262,247.2758,1.3262,179.8084,1.3262,245.2028,1.3262,153.6334,,,1.3262,181.7769,,,1.3262,166.7083,1.3262,441.9949,1.3262,155.2609,1.3262,261.826,1.3262,178.3593,,,1.3262,341.3358,,,1.3262,166.2044,1.3262,230.4492,1.3262,211.1326,1.3262,184.0549,1.3262,181.1349,1.3262,343.3458,1.3262,200.7959,1.3262,154.2738,1.3262,170.2534,1.3262,171.8103,1.3262,181.6152,,,1.3262,179.2309,1.3262,210.6194,1.3262,163.5442,1.3262,193.3151,1.3262,192.5914,1.3262,210.2616
1.3925,543.9949,1.3925,180.932,1.3925,199.6061,1.3925,210.6057,,,1.3925,151.8382,1.3925,247.3118,1.3925,170.7978,1.3925,157.2899,1.3925,356.8502,1.3925,174.7719,1.3925,236.2757,1.3925,269.9183,1.3925,178.9685,1.3925,168.1307,1.3925,160.3677,1.3925,169.6242,1.3925,154.0554,1.3925,202.0453,,,,,1.3925,502.4072,,,,,,,1.3925,185.9599,1.3925,235.5692,1.3925,237.5479,1.3925,221.5876,,,1.3925,190.8625,,,1.3925,358.1071,,,1.3925,234.3779,1.3925,326.1986,1.3925,183.7003,1.3925,263.3925,1.3925,420.524,1.3925,223.6789,,,1.3925,199.2926,1.3925,277.7714,1.3925,188.8476,1.3925,210.3676,1.3925,154.2531,1.3925,177.2269,1.3925,200.0302,,,,,1.3925,185.5189,1.3925,184.716,,,1.3925,181.1145,,,1.3925,192.7899,1.3925,183.3277,,,,,,,1.3925,242.1525,,,,,1.3925,191.1819,,,,,,,1.3925,236.4451,1.3925,179.8277,1.3925,224.755,1.3925,153.8243,,,1.3925,178.4144,,,1.3925,160.5278,1.3925,345.2048,,,1.3925,263.2147,1.3925,175.6307,,,1.3925,285.4899,,,1.3925,162.4175,1.3925,227.0536,1.3925,207.169,1.3925,186.2909,1.3925,182.5822,1.3925,369.1261,1.3925,187.6853,1.3925,150.0179,1.3925,167.2861,1.3925,173.6716,1.3925,185.7072,,,1.3925,176.7423,1.3925,212.3158,,,1.3925,194.5452,1.3925,189.6294,1.3925,207.7538
1.4588,532.3058,1.4588,176.6427,1.4588,181.4742,1.4588,213.2912,,,1.4588,150.2415,,,,,,,1.4588,320.4402,,,1.4588,237.2788,1.4588,265.4111,1.4588,177.6036,1.4588,164.5927,1.4588,165.6302,1.4588,168.5997,,,1.4588,212.8138,,,,,1.4588,452.3997,,,,,,,,,1.4588,224.3969,1.4588,203.6268,1.4588,221.0118,,,1.4588,187.3665,,,1.4588,307.8259,,,1.4588,255.8424,1.4588,303.2289,1.4588,188.4391,1.4588,258.1419,1.4588,443.9991,1.4588,217.2476,,,1.4588,207.4521,1.4588,252.3968,1.4588,182.2159,1.4588,203.3897,,,1.4588,178.7178,1.4588,192.4459,,,,,1.4588,191.7865,1.4588,182.0495,,,1.4588,176.5996,,,1.4588,190.6046,1.4588,184.2494,,,,,,,1.4588,244.3669,,,,,1.4588,188.4984,,,,,,,1.4588,232.6398,1.4588,178.33,1.4588,218.8347,1.4588,158.353,,,,,,,1.4588,158.4286,1.4588,298.4359,,,1.4588,266.1877,1.4588,177.0763,,,1.4588,254.7498,,,1.4588,163.5366,1.4588,228.1755,1.4588,203.4394,1.4588,184.5456,1.4588,179.1635,1.4588,351.7281,1.4588,179.8396,,,1.4588,165.5199,1.4588,173.5623,,,,,1.4588,175.2558,1.4588,211.0216,,,1.4588,193.3972,1.4588,177.7824,1.4588,205.5012
1.5251,534.4929,1.5251,168.2404,,,1.5251,208.1792,,,,,,,,,,,1.5251,284.913,,,1.5251,239.3371,1.5251,261.0994,1.5251,176.0479,1.5251,156.0751,1.5251,163.2774,1.5251,166.2785,,,1.5251,204.3608,,,,,1.5251,380.2072,,,,,,,,,1.5251,216.6373,1.5251,181.0783,,,,,1.5251,182.2143,,,1.5251,257.0949,,,1.5251,278.3191,1.5251,281.9365,1.5251,195.6333,1.5251,250.7378,1.5251,400.4934,1.5251,212.8773,,,1.5251,207.6385,1.5251,234.4744,1.5251,181.3593,1.5251,199.917,,,,,1.5251,189.9958,,,,,,,,,,,1.5251,173.1417,,,1.5251,190.4054,1.5251,183.3456,,,,,,,1.5251,241.0472,,,,,1.5251,187.0658,,,,,,,1.5251,226.1326,1.5251,175.1909,1.5251,210.5192,,,,,,,,,1.5251,156.4449,1.5251,275.9327,,,1.5251,251.2758,1.5251,179.4706,,,1.5251,239.0212,,,1.5251,162.8305,1.5251,227.4173,1.5251,209.3204,1.5251,187.5789,1.5251,175.3202,1.5251,299.4138,1.5251,171.2851,,,1.5251,165.1528,1.5251,173.5302,,,,,1.5251,175.7858,1.5251,210.1087,,,1.5251,195.9522,1.5251,174.7475,1.5251,207.9219
1.5914,562.7251,,,,,,,,,,,,,,,,,1.5914,263.1493,,,1.5914,241.9044,1.5914,253.4335,1.5914,176.1792,1.5914,153.118,1.5914,158.8586,1.5914,164.2873,,,1.5914,204.2447,,,,,1.5914,320.8587,,,,,,,,,1.5914,219.4024,1.5914,169.4638,,,,,1.5914,180.146,,,1.5914,237.1217,,,1.5914,300.2782,1.5914,272.2685,1.5914,207.9426,1.5914,234.4651,1.5914,325.4102,1.5914,210.5157,,,1.5914,201.963,1.5914,219.7006,1.5914,183.1868,1.5914,193.2708,,,,,1.5914,181.7355,,,,,,,,,,,,,,,,,1.5914,179.313,,,,,,,1.5914,233.6729,,,,,1.5914,189.8046,,,,,,,1.5914,215.4016,1.5914,172.8826,1.5914,212.2276,,,,,,,,,1.5914,152.3072,1.5914,262.0107,,,1.5914,241.0211,1.5914,179.7272,,,1.5914,229.0746,,,1.5914,157.2721,1.5914,223.0122,1.5914,212.5588,1.5914,189.3658,1.5914,175.1596,1.5914,250.6081,1.5914,163.4222,,,1.5914,164.1181,1.5914,170.4041,,,,,1.5914,174.684,1.5914,203.0037,,,1.5914,197.9851,1.5914,171.5328,,
1.6578,578.4523,,,,,,,,,,,,,,,,,1.6578,243.3507,,,1.6578,239.3289,1.6578,241.062,1.6578,174.6526,1.6578,150.5503,1.6578,157.8079,1.6578,163.4221,,,1.6578,210.9089,,,,,1.6578,283.8839,,,,,,,,,1.6578,218.617,1.6578,165.4577,,,,,1.6578,174.2218,,,1.6578,234.921,,,1.6578,296.4332,1.6578,277.8831,,,1.6578,225.3927,,,1.6578,209.3897,,,1.6578,192.1469,1.6578,212.1765,1.6578,176.9773,1.6578,191.8862,,,,,1.6578,175.5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6578,194.1403,,,,,,,,,1.6578,171.304,1.6578,200.036,,,,,,,,,1.6578,151.4189,1.6578,263.1328,,,1.6578,234.6328,1.6578,183.9169,,,1.6578,218.6835,,,1.6578,153.2803,1.6578,229.703,1.6578,215.6984,1.6578,193.5528,1.6578,174.9659,1.6578,221.5456,1.6578,163.1658,,,1.6578,163.8376,1.6578,168.9465,,,,,1.6578,171.7223,1.6578,200.3835,,,1.6578,194.6682,,,,
1.7241,634.3571,,,,,,,,,,,,,,,,,1.7241,231.1867,,,1.7241,235.7102,1.7241,230.4902,1.7241,171.0895,,,1.7241,155.1294,1.7241,168.8526,,,1.7241,206.3636,,,,,1.7241,294.1719,,,,,,,,,1.7241,217.4603,1.7241,160.1565,,,,,1.7241,172.5209,,,1.7241,227.0934,,,1.7241,275.8165,1.7241,287.6164,,,1.7241,209.9699,,,1.7241,208.0735,,,1.7241,183.4404,1.7241,203.6112,1.7241,176.5459,1.7241,190.7482,,,,,1.7241,171.5404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7241,188.7175,,,,,,,,,,,1.7241,192.3934,,,,,,,,,,,1.7241,261.4053,,,1.7241,225.172,1.7241,195.5941,,,1.7241,215.1094,,,1.7241,151.271,1.7241,229.5725,1.7241,226.6473,1.7241,194.0173,1.7241,172.6364,1.7241,209.3979,1.7241,160.3219,,,1.7241,163.0778,1.7241,169.655,,,,,1.7241,172.359,1.7241,194.9814,,,,,,,,
